id;сотрудник;должность;команда;грейд;создан;навык;компетенция;домен;дата;оценка_;оценка;соответствие;Дата последней оценки;Соответствие по последней дате;План развития (оценка)Дата когда должен получить??;Запрос на обучение (да/нет);Рост уровня навыков;Вовлеченость (уровень навыка растет по времени);Key-people(рандом);Сильные навыки (да/нет)(Подтвержден руководителем);Пройденные оценки (Навык прошел проверку руководителя)(да/нет)
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Граммотная письменная речь;Навык делового общения и ведения переписки.;Soft skills;2023-06-27 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да; ; ;да;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Граммотная письменная речь;Навык делового общения и ведения переписки.;Soft skills;2023-06-09 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Граммотная письменная речь;Навык делового общения и ведения переписки.;Soft skills;2023-01-17 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ;да;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Граммотная письменная речь;Навык делового общения и ведения переписки.;Soft skills;2023-07-01 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ;да;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Делегирование;Работа в команде;Soft skills;2023-03-29 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да;да;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Делегирование;Работа в команде;Soft skills;2023-04-25 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;;да; ; ;да;да;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Делегирование;Работа в команде;Soft skills;2023-03-17 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Делегирование;Работа в команде;Soft skills;2023-12-27 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;;да; ; ;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Делегирование;Работа в команде;Soft skills;2023-07-13 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Деловая переписка;Навык делового общения и ведения переписки.;Soft skills;2023-05-22 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ;да;да; ; ;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Деловая переписка;Навык делового общения и ведения переписки.;Soft skills;2023-03-04 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ;да; ; ; ; ;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Деловая переписка;Навык делового общения и ведения переписки.;Soft skills;2023-10-02 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ; ; ; ; ;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Деловая переписка;Навык делового общения и ведения переписки.;Soft skills;2023-04-29 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да;да;да;да;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Деловая переписка;Навык делового общения и ведения переписки.;Soft skills;2023-01-07 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ;да;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Китайский язык;Знание иностранных языков;Hard skills;2023-02-28 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ; ; ; ; ;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Китайский язык;Знание иностранных языков;Hard skills;2023-07-10 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да; ; ; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Китайский язык;Знание иностранных языков;Hard skills;2023-11-04 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;;да; ;да;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Китайский язык;Знание иностранных языков;Hard skills;2023-07-31 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Китайский язык;Знание иностранных языков;Hard skills;2023-02-22 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ;да;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-10-18 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ;да;да;да;да;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-04-27 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ; ; ; ; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-03-27 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;;да; ; ;да;да;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-01-17 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ; ;да;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-08-30 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;не требуется;да;да; ;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-06-03 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ; ; ; ; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-08-06 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ; ;да;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-03-21 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ;да; ; ; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-03-15 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ; ;да;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-05-22 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;не требуется; ; ;да;да; ;да;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-09-12 00:00:00;1;Не владеет;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-10-01 00:00:00;2;Начинающий;да;2024-08-05 00:00:00;; ;да;да;да; ; ;да
18;Кузнецова Василиса;Менеджер проекта;Приложение;Junior;2022-03-22 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-02-15 00:00:00;3;Базовый;да;2024-08-05 00:00:00;; ; ;да;да; ; ;да
